"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","29 Sep 2022 12:38:22 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
29-09 12:43:51,24.507,2.751,72.021,0,0,1365316,142348,199084,6161132,317751.419,314467.453,0,104.031,0,9.003,2208,4777,1.540,1.620,1.130,1,0,0,0,0,13,33,6,6,0
29-09 12:43:52,25.250,3.250,70.251,0,0,1365388,142088,199084,6161320,337635.039,316567.849,0,112.001,0,9.000,2956,5130,1.540,1.620,1.130,2,0,2.000,0,0,13,33,6,7,0
29-09 12:43:53,25.005,3.751,71.265,0,0,1365008,142160,199084,6161624,334075.492,313951.186,0,172.037,0,12.003,3265,5336,1.500,1.610,1.130,1,0,0,0,0,13,33,6,7,0
29-09 12:43:54,20.503,6.251,72.510,0,0,1330628,176476,199084,6161680,23958.258,17984.446,0,0,0,0,1453,2141,1.500,1.610,1.130,1,0,75.010,0,0,13,32,6,7,0
29-09 12:43:55,22.744,2.249,73.982,0,0,1359116,147980,199084,6161688,5753.562,1727.568,0,0,0,0,981,1227,1.500,1.610,1.130,1,0,0,0,0,13,32,6,7,0
29-09 12:43:56,23.487,2.998,72.461,0.250,0,1303220,203832,199084,6161732,135315.200,132658.630,0,155.916,0,16.991,1866,3232,1.500,1.610,1.130,1,0,12.993,0,0,13,32,6,7,0
29-09 12:43:57,21.999,4.000,73.497,0,0,1336388,170660,199088,6161732,4341.848,1727.940,0,155.995,0,8.000,1185,1634,1.500,1.610,1.130,1,0,39.999,0,0,13,32,6,7,0
29-09 12:43:58,23.252,3.500,73.256,0,0,1364624,142372,199096,6161772,56067.598,54591.477,0,156.013,0,16.001,1199,2387,1.460,1.600,1.130,1,0,0,0,0,13,32,6,7,0
29-09 12:43:59,19.512,8.755,70.043,0,0.250,1314512,192472,199096,6161784,84543.825,81275.822,0,172.106,0,18.011,2180,3750,1.460,1.600,1.130,1,0,131.080,0,0,13,32,6,7,0
29-09 12:44:00,22.481,3.497,73.688,0.250,0,1343884,163076,199096,6161808,4827.935,2016.302,0,191.838,0,9.992,934,1908,1.460,1.600,1.130,1,0,0.999,0,0,13,32,6,7,0
29-09 12:44:01,24.254,2.000,73.263,0.250,0,1364792,142128,199116,6161828,115253.708,113726.447,0,228.039,0,17.003,1550,2435,1.460,1.600,1.130,1,0,0,0,0,13,33,6,7,0
29-09 12:44:02,23.493,3.499,69.979,0,0,1365572,141332,199116,6161840,320524.202,312368.665,0,247.925,0,16.995,2979,5177,1.460,1.600,1.130,2,0,1.999,0,0,13,33,6,7,0
29-09 12:44:03,23.272,3.503,71.068,0.500,0,1365384,141340,199120,6162020,338395.183,311407.328,0,3203.069,0,182.175,3229,5116,1.500,1.610,1.140,1,0,0,0,0,13,33,6,7,0
29-09 12:44:04,21.517,3.753,73.309,0,0,1332728,173984,199120,6162032,14709.738,12600.055,0,0,0,0,1078,1540,1.500,1.610,1.140,1,0,19.015,0,0,13,32,6,7,0
29-09 12:44:05,22.731,2.748,74.188,0,0,1358176,148532,199120,6162036,6331.669,1830.459,0,51.956,0,3.997,912,1189,1.500,1.610,1.140,1,0,0,0,0,13,32,6,7,0
29-09 12:44:06,23.723,2.747,72.167,0,0,1363156,143544,199120,6162044,210201.269,205724.417,0,71.917,0,5.993,2202,3876,1.500,1.610,1.140,2,0,0,0,0,13,33,6,7,0
29-09 12:44:07,23.770,3.753,71.060,0.250,0,1362912,143584,199132,6162232,314792.111,309266.475,0,120.101,0,9.008,2753,5094,1.500,1.610,1.140,2,0,0,0,0,13,33,6,7,0
29-09 12:44:08,22.762,6.253,70.036,0,0.250,1323920,182560,199144,6162236,95576.222,91613.181,0,800.412,0,19.010,1935,3221,1.460,1.600,1.140,1,0,51.026,0,0,13,32,6,7,0
29-09 12:44:09,22.494,3.499,73.979,0.250,0,1355640,150820,199144,6162256,6547.180,1801.499,0,167.953,0,7.998,1056,1364,1.460,1.600,1.140,1,0,0,0,0,13,32,6,7,0
29-09 12:44:10,23.002,3.500,72.007,0,0,1366276,140140,199152,6162288,189421.184,187599.010,0,128.012,0,12.001,2059,3487,1.460,1.600,1.140,2,0,0,0,0,13,33,6,7,0
29-09 12:44:11,23.489,3.748,71.717,0,0,1366184,140172,199160,6162332,341762.840,338604.274,0,139.936,0,11.995,2914,5247,1.460,1.600,1.140,3,0,0,0,0,13,33,6,7,0
29-09 12:44:12,24.007,3.001,71.272,0.250,0,1304344,201876,199160,6162468,231836.014,225683.156,0,76.023,0,7.002,2447,4194,1.460,1.600,1.140,2,0,12.004,0,0,13,32,6,8,0
29-09 12:44:13,12.251,18.251,69.003,0,0,1304584,201576,199160,6162524,3401.170,1986.099,0,24.001,0,2.000,2477,3835,1.350,1.570,1.130,1,0,281.014,0,0,13,32,6,8,0
29-09 12:44:14,11.501,19.001,68.754,0,0,1304968,201164,199160,6162552,3591.205,1728.099,0,56.003,0,7.000,2419,3795,1.350,1.570,1.130,2,0,308.018,0,0,13,32,6,8,0
29-09 12:44:15,10.000,20.499,67.997,0,0,1303964,202132,199160,6162588,5994.718,1943.909,0,15.999,0,2.000,2573,3923,1.350,1.570,1.130,2,0,312.985,0,0,13,32,6,8,0
29-09 12:44:16,9.750,18.751,70.503,0,0,1303720,202324,199160,6162632,3415.147,2018.087,0,240.010,0,3.000,2476,3820,1.350,1.570,1.130,2,0,285.012,0,0,13,32,6,8,0
29-09 12:44:17,22.996,22.746,53.490,0,0.250,1303780,202076,199160,6162792,26295.057,2869.461,0,99.981,0,3.999,3151,8803,1.350,1.570,1.130,2,0,299.944,0,0,13,32,5,8,0
29-09 12:44:18,15.250,19.001,63.752,0.250,0,1307340,198348,199160,6163132,13385.375,1512.042,0,812.023,0,131.004,3532,5550,1.320,1.560,1.130,1,0,213.006,0,0,13,32,5,8,0
29-09 12:44:19,23.768,15.762,60.296,0,0,1320420,185216,199160,6163116,4156.171,1729.319,0,0,0,0,2534,5376,1.320,1.560,1.130,2,0,73.056,0,0,13,32,5,8,0
29-09 12:44:20,26.982,13.241,58.711,0,0,1377524,128016,199172,6162984,7380.092,1826.785,0,0,0,0,1833,2826,1.320,1.560,1.130,2,0,144.904,0,0,13,32,5,8,0
29-09 12:44:21,18.750,5.500,66.250,9.250,0,1398640,129804,198916,6143316,4029.004,1928.002,96.000,0,11.000,0,1138,1640,1.320,1.560,1.130,1,0,4.000,0,0,13,32,5,8,0
29-09 12:44:22,24.504,5.501,69.510,0,0,1424896,121084,198776,6129440,10151.452,3160.452,0,2936.420,0,263.038,1936,2742,1.320,1.560,1.130,2,0,6.001,0,0,13,32,5,8,0
29-09 12:44:23,22.996,2.999,71.487,1.750,0,1433564,126364,198868,6116908,9948.209,6511.828,139.975,1975.644,3.999,209.962,1478,1658,1.290,1.550,1.130,2,0,3.999,0,0,13,34,5,8,0
29-09 12:44:24,24.754,6.251,63.510,4.251,0,1441320,132388,198952,6103152,129076.394,126246.947,504.080,6709.060,5.001,680.107,4838,8460,1.290,1.550,1.130,1,0,4.001,0,0,13,34,5,8,0
29-09 12:44:25,22.989,16.742,54.474,4.998,0,1491220,127312,198884,6058520,31698.816,27356.896,1199.425,7788.269,17.991,538.742,5435,9112,1.290,1.550,1.130,2,0,104.950,0,0,14,37,5,10,0
29-09 12:44:26,9.505,17.759,69.285,3.002,0.250,1490748,127244,198884,6059060,4648.366,2061.049,420.214,0,13.007,0,2506,3929,1.290,1.550,1.130,1,1,274.140,0,0,14,37,5,10,0
29-09 12:44:27,10.747,16.745,68.481,1.250,0,1491656,126020,198884,6059356,3564.006,1727.518,239.933,23.993,6.998,5.998,2373,3396,1.290,1.550,1.130,3,0,217.939,0,0,14,37,5,9,0
29-09 12:44:28,20.529,17.525,58.582,2.253,0,1479716,137192,198884,6059856,4572.406,2020.831,144.202,4.006,3.004,1.001,2966,8023,1.270,1.540,1.130,1,0,101.142,0,0,14,37,5,9,0
29-09 12:44:29,23.720,15.730,52.683,6.492,0,1503792,135744,198384,6037820,3147.986,2127.288,719.083,2740.506,29.962,280.642,2723,4225,1.270,1.540,1.130,3,1,132.831,0,0,14,37,5,9,0
29-09 12:44:30,27.001,19.251,45.252,8.000,0,1526888,124360,198004,6027420,4634.250,2516.136,1324.071,132.007,40.002,2.000,2295,3691,1.270,1.540,1.130,4,0,240.013,0,0,14,37,5,9,0
29-09 12:44:31,32.748,23.248,41.497,3.500,0,1570544,123396,197488,5986024,22059.478,1887.870,1179.919,675.953,41.997,125.991,2834,3686,1.270,1.540,1.130,2,1,236.984,0,0,14,37,5,9,0
29-09 12:44:32,26.001,15.751,46.002,10.500,0,1573988,137260,197344,5968344,18072.633,2150.075,2588.091,8.000,114.004,2.000,3311,4887,1.270,1.540,1.130,3,0,91.003,0,0,14,37,5,9,0
29-09 12:44:33,46.303,21.525,30.035,1.001,0,1608496,123440,197188,5948936,5578.432,1729.995,168.194,0,17.020,0,3378,5582,1.330,1.550,1.130,4,0,149.172,0,0,14,37,5,9,0
29-09 12:44:34,50.455,23.979,19.982,3.996,0,1668848,129020,196468,5884516,10079.110,6828.977,1538.643,2789.540,95.915,325.713,3579,5555,1.330,1.550,1.130,2,1,279.753,0,0,14,39,6,9,0
29-09 12:44:35,50.789,25.269,16.262,6.255,0,1729316,138516,196344,5816080,5605.305,1815.394,2049.574,4211.234,168.129,475.365,4067,6204,1.330,1.550,1.130,3,1,208.160,0,0,15,39,6,9,0
29-09 12:44:36,56.949,18.983,14.487,8.492,0,1759080,163296,195380,5762872,7165.615,1726.462,2545.732,963.142,190.830,121.891,3372,7015,1.330,1.550,1.130,5,0,60.946,0,0,15,39,6,9,0
29-09 12:44:37,65.294,23.266,7.755,1.751,0,1845824,131952,195204,5709940,110125.004,106247.398,140.094,5131.448,14.009,573.385,4622,7446,1.330,1.550,1.130,2,0,315.212,0,0,15,53,6,10,0
29-09 12:44:38,36.912,19.454,42.648,0.249,0,1884732,135160,194384,5669840,4773.605,1999.228,47.886,1041.514,6.983,152.636,2930,5264,1.460,1.570,1.140,8,0,214.488,0,0,15,53,6,10,0
29-09 12:44:39,45.333,16.530,37.819,1.252,0,1909868,127960,194212,5652168,18478.927,15543.538,428.787,92.169,36.066,4.007,2857,5883,1.460,1.570,1.140,2,0,62.114,0,0,15,55,6,10,0
29-09 12:44:40,50.035,26.769,18.513,3.753,0,1965628,131584,193060,5595148,57101.371,55207.031,5459.860,4.003,137.097,1.001,3383,5577,1.460,1.570,1.140,3,0,261.185,0,0,15,61,6,10,0
29-09 12:44:41,63.004,11.751,24.752,0,0.250,2045196,125488,192012,5524468,94159.403,92381.282,128.009,476.032,12.001,28.002,3724,7828,1.460,1.570,1.140,2,0,70.005,0,0,15,72,6,11,0
29-09 12:44:42,49.975,8.246,39.980,1.499,0,2094980,127680,191140,5474596,7767.163,5924.074,1207.404,119.941,27.986,7.996,1759,2263,1.460,1.570,1.140,2,1,8.996,0,0,15,73,6,11,0
29-09 12:44:43,63.664,12.483,21.721,1.997,0.250,2155184,134576,188492,5411832,204844.893,203103.232,447.399,215.710,20.972,17.976,3810,7056,1.660,1.610,1.160,4,0,6.991,0,0,15,79,6,12,0
29-09 12:44:44,59.277,17.758,22.260,0.250,0,2169464,154540,187968,5379092,29727.734,15208.026,376.174,292.135,31.014,20.009,3421,5573,1.660,1.610,1.160,4,0,135.062,0,0,15,81,6,10,0
29-09 12:44:45,49.748,7.500,37.999,3.750,0,2197680,163656,187184,5343428,65671.964,45718.583,911.972,255.992,37.999,19.999,2259,2650,1.660,1.610,1.160,3,0,6.000,0,0,15,83,6,10,0
29-09 12:44:46,41.255,5.501,52.756,0,0,2249008,129604,186916,5326920,92018.490,86231.830,0,140.016,0,8.001,1633,2113,1.660,1.610,1.160,3,0,1.000,0,0,15,83,6,9,0
29-09 12:44:47,25.246,3.999,68.990,2.000,0,2267208,136628,186408,5302956,103581.256,98353.050,227.965,7170.910,30.995,541.918,2935,3607,1.660,1.610,1.160,2,0,2.000,0,0,15,91,6,9,0
29-09 12:44:48,31.248,8.250,60.247,0.750,0,2220996,182800,186408,5302996,136225.325,135316.369,0,635.969,0,70.997,2487,4067,1.690,1.620,1.160,2,0,83.996,0,0,15,90,6,10,0
29-09 12:44:49,20.486,3.498,72.201,3.747,0,2246076,157040,186412,5303640,4492.931,2256.459,555.621,307.790,44.969,15.989,1184,1509,1.690,1.620,1.160,2,0,0.999,0,0,15,90,6,10,0
29-09 12:44:50,24.522,2.252,72.565,0.500,0,2270756,132280,186420,5303712,13525.105,6759.049,4.004,300.269,1.001,22.020,1139,1585,1.690,1.620,1.160,2,0,2.002,0,0,15,92,6,10,0
29-09 12:44:51,25.498,2.750,69.996,0.500,0,2281368,121632,186428,5303740,208740.641,205068.876,27.998,1939.876,2.000,142.991,2327,3680,1.690,1.620,1.160,3,0,2.000,0,0,15,96,6,10,0
29-09 12:44:52,33.496,8.499,52.993,2.750,0,2229672,189820,186180,5287820,208532.265,207676.379,483.936,815.891,13.998,105.986,2821,4587,1.690,1.620,1.160,3,1,72.990,0,0,15,94,6,9,0
29-09 12:44:53,49.012,8.502,41.010,1.500,0,2279252,139904,186192,5288208,319530.090,283672.663,84.020,920.216,8.002,95.022,3380,4502,1.720,1.630,1.170,3,0,39.009,0,0,15,96,6,9,0
29-09 12:44:54,43.788,8.257,48.292,0,0,2349012,126696,185500,5233836,74032.927,72221.338,0,312.274,0,17.015,1633,2169,1.720,1.630,1.170,2,0,1.001,0,0,15,98,6,9,0
29-09 12:44:55,42.756,10.001,46.756,0,0,2322280,153392,185500,5233872,4628.629,3296.448,0,320.044,0,17.002,1675,2205,1.720,1.630,1.170,2,0,60.008,0,0,15,96,6,10,0
29-09 12:44:56,43.614,7.186,47.826,0.248,0,2395572,138508,185448,5176736,4600.242,2090.478,83.262,289.436,4.956,17.842,1387,1783,1.720,1.630,1.170,2,0,2.974,0,0,15,96,6,10,0
29-09 12:44:57,44.339,9.573,45.598,0.756,0,2348072,219368,185456,5144096,75896.928,74580.872,124.955,1515.581,6.046,90.693,2131,3977,1.720,1.630,1.170,2,0,55.423,0,0,15,96,6,11,0
29-09 12:44:58,43.311,7.761,47.818,0.751,0,2428012,139292,185460,5144176,4445.281,2016.850,132.187,80.113,4.006,6.008,1633,1998,1.740,1.630,1.170,3,0,9.013,0,0,15,96,6,11,0
29-09 12:44:59,44.444,6.991,46.442,0,0,2504716,123620,185460,5084576,30044.474,26840.476,3.995,0,0.999,0,1501,1857,1.740,1.630,1.170,3,0,2.996,0,0,15,99,6,11,0
29-09 12:45:00,42.742,10.998,46.492,0.500,0,2462508,182092,185480,5068708,92271.207,87860.009,367.933,559.898,24.995,71.987,2513,3850,1.740,1.630,1.170,3,0,86.984,0,0,15,100,6,12,0
29-09 12:45:01,42.971,12.491,41.472,1.999,0,2503772,140700,185492,5068748,91973.274,58706.962,227.845,191.869,9.993,9.993,2765,4524,1.740,1.630,1.170,4,0,49.966,0,0,15,102,6,13,0
29-09 12:45:02,42.992,9.998,44.242,1.750,0,2553396,130916,185504,5029732,45566.889,43480.261,327.942,319.943,9.998,22.996,1825,2670,1.740,1.630,1.170,5,0,27.995,0,0,15,104,6,13,0
29-09 12:45:03,45.543,12.262,38.787,3.003,0,2508772,180992,185512,5024444,346802.729,343358.474,424.401,1193.128,13.012,70.066,2700,4340,2,1.690,1.190,2,0,68.064,0,0,15,106,6,15,0
29-09 12:45:04,23.499,3.750,71.748,0.500,0,2534356,155288,185512,5024564,5768.862,1943.953,83.998,435.990,6.000,15.000,1307,1778,2,1.690,1.190,2,0,1.000,0,0,15,106,6,15,0
29-09 12:45:05,31.252,3.500,65.005,0,0,2559524,130024,185512,5024656,129398.187,127646.063,0,0,0,0,1606,2294,2,1.690,1.190,2,0,2.000,0,0,15,109,6,15,0
29-09 12:45:06,28.250,6.500,63.249,0.750,0.250,2509516,179956,185528,5024712,174291.037,172223.072,0,2735.953,0,269.995,3359,5952,2,1.690,1.190,2,0,52.999,0,0,15,106,6,17,0
29-09 12:45:07,24.747,3.500,70.490,0,0,2542944,146508,185528,5024732,17728.607,16456.778,0,339.954,0,25.996,1446,1969,2,1.690,1.190,2,0,1.000,0,0,15,106,6,17,0
29-09 12:45:08,25.001,2.750,72.003,0.250,0,2564812,124488,185532,5024880,213366.895,212454.861,0,208.008,0,14.001,1527,2159,1.920,1.680,1.190,2,0,0,0,0,15,108,6,18,0
29-09 12:45:09,27.001,4.250,67.253,0.500,0,2576088,129196,185560,5009240,242989.635,241320.549,0,580.030,0,71.004,2184,3641,1.920,1.680,1.190,4,0,6.000,0,0,15,111,6,18,0
29-09 12:45:10,34.245,8.999,56.491,0.250,0,2583704,137432,185572,4993736,392615.967,388224.661,43.993,1179.814,1.000,105.983,2891,4518,1.920,1.680,1.190,2,0,14.998,0,0,15,113,6,18,0
29-09 12:45:11,45.508,7.501,44.758,0.500,0,2561836,159236,185584,4993768,272301.653,270606.356,0,776.136,0,52.009,2456,3583,1.920,1.680,1.190,3,0,71.012,0,0,15,111,6,19,0
29-09 12:45:12,52.811,5.757,40.297,0.250,0,2599140,121876,185592,4993812,436933.280,413757.372,0,949.102,0,88.102,2858,3843,1.920,1.680,1.190,6,0,4.005,0,0,15,113,6,18,0
29-09 12:45:13,52.174,7.239,38.943,1.498,0,2641936,126416,185608,4947596,383978.160,373981.735,135.802,1066.445,6.990,87.872,2924,4182,1.930,1.680,1.200,3,0,3.994,0,0,15,115,6,18,0
29-09 12:45:14,42.256,10.252,43.507,2.500,0,2586984,212588,185612,4917124,165807.871,162123.318,152.023,1224.184,11.002,128.019,3211,5175,1.930,1.680,1.200,2,0,100.015,0,0,15,113,6,19,0
29-09 12:45:15,43.553,8.761,46.306,0.751,0,2657284,141392,185616,4917956,4766.758,2691.251,949.147,640.774,12.015,30.036,1980,2621,1.930,1.680,1.200,3,0,60.073,0,0,15,113,6,19,0
29-09 12:45:16,43.454,8.491,46.950,1.249,0,2741376,120680,185616,4855944,8755.649,6287.285,175.812,727.223,14.984,49.947,1766,2265,1.930,1.680,1.200,4,0,2.997,0,0,15,113,6,19,0
29-09 12:45:17,53.501,10.250,36.501,0.500,0,2745268,147468,185632,4825976,328780.603,326133.566,88.001,4296.060,2.000,256.004,3244,7611,1.930,1.680,1.200,3,0,36.001,0,0,15,115,6,20,0
29-09 12:45:18,43.746,11.499,41.746,2.000,0,2768688,123764,185632,4826180,405977.868,404044.040,19.998,4871.566,2.000,342.969,3706,5947,1.930,1.690,1.200,4,0,30.997,0,0,15,117,6,20,0
29-09 12:45:19,43.002,15.501,39.001,2.250,0,2720572,186060,185636,4812176,365828.536,363267.441,264.010,588.022,15.001,41.002,3207,5141,1.930,1.690,1.200,2,0,92.003,0,0,15,115,6,21,0
29-09 12:45:20,37.039,19.270,42.294,1.001,0,2750520,155860,185640,4812352,179134.300,172562.465,232.242,388.404,12.012,19.020,2783,4489,1.930,1.690,1.200,2,0,235.245,0,0,15,115,6,21,0
29-09 12:45:21,49.810,4.981,44.331,0,0,2780284,125640,185640,4812588,312996.727,310564.024,0,378.553,0,32.874,2305,3349,1.930,1.690,1.200,2,0,0.996,0,0,15,115,6,21,0
29-09 12:45:22,49.119,6.015,44.107,0.501,0,2802116,134316,185640,4783252,475050.623,471922.051,0,469.135,0,33.080,2620,4114,1.930,1.690,1.200,2,0,2.005,0,0,15,117,6,21,0
29-09 12:45:23,30.002,29.502,37.753,0.500,0,2743720,192808,185640,4783220,65231.762,55696.066,56.004,1556.114,3.000,189.014,3833,5922,1.860,1.680,1.200,1,1,293.021,0,0,15,115,6,22,0
29-09 12:45:24,14.488,21.482,62.698,0.500,0,2744236,191996,185640,4783368,4470.321,1768.544,47.961,275.773,1.998,13.988,3120,5141,1.860,1.680,1.200,1,0,280.769,0,0,15,115,6,22,0
29-09 12:45:25,14.765,17.017,66.318,0.250,0,2743596,192420,185640,4783572,5256.398,2540.609,0,208.214,0,14.014,2778,4260,1.860,1.680,1.200,1,0,263.270,0,0,15,115,6,22,0
29-09 12:45:26,23.752,16.751,58.004,1.250,0.250,2746288,187380,185640,4784800,30649.268,1963.145,1020.075,748.055,15.001,47.003,4226,8041,1.860,1.680,1.200,1,0,112.008,0,0,15,115,6,22,0
29-09 12:45:27,35.989,16.745,46.235,0.750,0,2787696,144732,185640,4785980,13051.836,8013.444,1067.659,167.946,15.995,10.996,3078,6192,1.860,1.680,1.200,4,0,153.951,0,0,16,115,6,20,0
29-09 12:45:28,47.030,5.754,43.028,3.002,0,2834712,120076,185640,4765136,3905.523,2643.708,2869.854,172.111,68.044,11.007,1951,2641,1.870,1.680,1.200,2,0,17.011,0,0,16,118,6,20,0
29-09 12:45:29,44.966,7.744,45.466,0.749,0,2912600,134832,185656,4674852,4033.950,2539.080,311.764,331.749,10.992,18.986,1874,2707,1.870,1.680,1.200,3,0,1.998,0,0,16,118,6,20,0
29-09 12:45:30,42.770,12.756,41.269,2.751,0,2937124,133888,185680,4651628,7452.465,5443.531,1100.512,6290.925,30.014,481.224,4488,8517,1.870,1.680,1.200,1,0,98.046,0,0,16,115,6,21,0
29-09 12:45:31,11.499,17.248,67.994,1.500,0,2937168,133524,185688,4652056,4901.534,3185.697,199.981,179.983,16.998,3.000,2920,4739,1.870,1.680,1.200,1,0,307.971,0,0,16,115,6,21,0
29-09 12:45:32,20.236,4.997,69.451,4.247,0,2963920,132592,185688,4626752,10357.760,8780.862,1079.246,83.941,60.957,5.996,1721,2495,1.870,1.680,1.200,2,0,33.976,0,0,16,115,6,21,0
29-09 12:45:33,26.514,3.502,70.287,0.250,0,2976056,124388,185688,4623052,8102.213,6349.302,36.019,160.083,7.004,18.009,1482,2385,1.800,1.670,1.200,2,0,1.001,0,0,16,115,6,21,0
29-09 12:45:34,23.251,4.000,71.254,0.250,0,2990684,123552,185688,4609488,139527.372,117852.071,64.004,0,3.000,0,2021,3139,1.800,1.670,1.200,3,0,0,0,0,16,121,6,22,0
29-09 12:45:35,25.756,2.250,71.015,0,0.250,2991692,122432,185688,4609584,328367.256,310893.464,0,80.017,0,6.001,2741,4963,1.800,1.670,1.200,2,0,0,0,0,16,121,6,22,0
29-09 12:45:36,23.590,5.652,63.890,5.160,0,3044432,132064,185688,4548952,9920468.340,9916218.211,13418.768,2964.474,124.830,265.387,3520,5140,1.800,1.670,1.200,2,2,2.949,0,0,16,126,6,23,0
29-09 12:45:37,26.202,4.325,66.142,1.526,0,3050780,125516,185692,4549268,303771.797,301100.697,150.599,488.430,34.597,45.790,3294,6037,1.800,1.670,1.200,2,0,3.053,0,0,16,129,6,23,0
29-09 12:45:38,27.911,11.254,55.146,4.727,0,3055628,128936,185692,4542720,125351867.808,125349950.076,60186.173,237.691,524.000,14.405,3575,4358,2.060,1.730,1.220,4,1,0,0,0,16,128,6,23,0
29-09 12:45:39,30.076,14.616,44.692,9.838,0,3050072,129880,185692,4549084,196284762.456,196283431.244,91727.709,111623.933,820.764,309.192,3341,2253,2.060,1.730,1.220,2,0,0,0,0,16,128,6,22,0
29-09 12:45:40,27.751,18.251,46.252,7.250,0,3054876,131252,185700,4547192,191088741.372,191086406.283,98519.744,136481.186,784.030,183.007,3356,2199,2.060,1.730,1.220,2,0,1.000,0,0,16,128,6,22,0
29-09 12:45:41,30.500,15.250,51.501,0.750,0,3056748,121972,185708,4557416,183729914.299,183726488.265,89760.898,912.009,704.007,61.001,3480,2848,2.060,1.730,1.220,2,0,1.000,0,0,16,128,6,22,0
29-09 12:45:42,28.754,20.753,49.007,1.250,0,3056720,134040,185708,4552172,218429719.590,218428370.400,105870.928,220.031,827.117,17.002,3438,2402,2.060,1.730,1.220,3,0,2.000,0,0,16,128,6,22,0
29-09 12:45:43,27.155,20.179,52.067,0,0,3057208,132152,185708,4559148,178188123.558,178185412.091,87500.349,633.772,684.593,44.842,2618,3516,1.970,1.710,1.220,2,0,0,0,0,16,128,6,21,0
29-09 12:45:44,19.818,8.529,69.487,1.254,0.251,2977812,193832,185712,4578220,52275535.750,52273038.241,16785.187,244.834,134.458,30.103,2250,3179,1.970,1.710,1.220,1,0,43.147,0,0,16,125,6,23,0
29-09 12:45:45,2.250,1.250,94.004,1.000,0,2977684,194060,185716,4578248,6475.253,3402.133,0,3540.138,0,184.007,1670,2877,1.970,1.710,1.220,0,0,0,0,0,16,127,6,22,0
29-09 12:45:46,1.750,1.500,95.746,0,0,2977644,194092,185716,4578256,18492.279,10216.602,0,155.994,0,15.999,1223,1990,1.970,1.710,1.220,0,0,1.000,0,0,16,129,6,23,0
29-09 12:45:47,2.750,0.750,94.739,0.250,0,2976928,194728,185716,4578336,83465.568,5489.380,0,87.990,0,8.999,1507,2047,1.970,1.710,1.220,0,0,0,0,0,16,128,5,23,1
29-09 12:45:48,2.750,0.250,96.008,0.250,0.250,2977088,194256,185716,4578648,335330.503,7348.625,0,356.030,0,25.002,1483,1783,1.810,1.680,1.210,0,0,0,0,0,16,128,5,24,0
29-09 12:45:49,2.498,0.999,95.941,0,0,2977268,193528,185716,4579196,583564.773,8602.675,0,43.973,0,3.998,1320,1769,1.810,1.680,1.210,0,0,0,0,0,16,128,5,23,0
29-09 12:45:50,3.252,0.750,95.807,0,0,2977376,192456,185716,4580160,1017395.402,14294.548,0,0,0,0,1534,1830,1.810,1.680,1.210,0,0,1.001,0,0,16,128,5,23,0
29-09 12:45:51,4.249,0.750,94.234,0,0,2976112,191920,185716,4581960,1859238.648,24203.934,0,0,0,0,1898,1968,1.810,1.680,1.210,0,0,0,0,0,16,128,5,23,0
29-09 12:45:52,5.251,1.250,92.009,0,0,2976072,188760,185716,4585160,3452327.137,49538.053,0,0,0,0,2764,2445,1.810,1.680,1.210,0,0,2.000,0,0,16,128,5,23,0
29-09 12:45:53,7.001,1.750,90.508,0,0,2976020,182940,185716,4591032,6152181.153,65212.065,0,0,0,0,3631,2709,1.670,1.660,1.210,0,0,0,0,0,16,128,5,22,0
29-09 12:45:54,16.246,11.747,69.984,1.000,0,2978184,130056,185720,4641748,2301770.989,31728.639,191.955,223.948,5.999,21.995,4000,5964,1.670,1.660,1.210,1,0,81.981,0,0,16,131,5,22,0
29-09 12:45:55,20.000,12.750,65.250,0,0,2979172,133868,185720,4640588,6411.045,3094.022,0,0,0,0,3314,6498,1.670,1.660,1.210,2,0,71.000,0,0,16,131,5,21,0
29-09 12:45:56,17.257,9.254,71.778,0.250,0,3004684,131900,185720,4617688,4846.895,2131.834,16.006,0,2.001,0,1820,2698,1.670,1.660,1.210,1,0,117.046,0,0,16,131,5,21,0
29-09 12:45:57,23.996,3.749,71.989,0,0,3023188,131808,185720,4600500,9580.601,6874.996,0,107.984,0,8.999,1481,2208,1.670,1.660,1.210,1,0,0,0,0,16,131,5,20,0
29-09 12:45:58,23.986,3.998,70.709,0.250,0,3039460,132312,185720,4584436,74558.383,68418.975,0,403.764,0,28.983,1590,2318,1.610,1.640,1.200,1,0,0,0,0,16,135,5,22,0
29-09 12:45:59,26.010,5.002,68.527,0.250,0,3048468,123464,185720,4584440,6082287.174,6080379.428,0,184.072,0,18.007,3054,5675,1.610,1.640,1.200,1,0,1.000,0,0,16,136,5,23,0
29-09 12:46:00,25.501,2.500,70.502,0,0,3050196,121708,185720,4584468,3870924.257,3862368.009,0,312.009,0,26.001,2633,4986,1.610,1.640,1.200,1,0,0,0,0,16,135,5,23,0
