-- Logs begin at Tue 2022-10-04 16:29:57 UTC, end at Tue 2022-10-04 18:00:15 UTC. --
Oct 04 17:19:15 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Oct 04 17:19:15 ubuntu dstat.sh[75385]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Oct 04 17:19:15 ubuntu dstat.sh[75385]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Oct 04 17:28:55 ubuntu dstat.sh[75385]: 04-10 17:28:55| 27   1  68   0   0|3226M  127M  179M 4290M|5250  2387 |   0   252k|   0  17.0 |6574  3885 |1.19 1.53 1.23|2.0   0   0|   0     0 |   0     0 | 16  131    5    7    0
Oct 04 17:28:56 ubuntu dstat.sh[75385]: 04-10 17:28:56| 25   3  70   0   0|3248M  120M  179M 4276M|  28k 3168 |   0    88k|   0  7.00 |2787  4139 |1.19 1.53 1.23|3.0   0   0|   0     0 |   0     0 | 16  131    5    7    0
Oct 04 17:28:57 ubuntu dstat.sh[75385]: 04-10 17:28:57| 27   5  67   0   0|3269M  124M  179M 4252M|  19k   11k|   0   260k|   0  23.0 |4026  5406 |1.19 1.53 1.23|1.0   0   0|   0     0 |   0     0 | 16  131    5    7    0
Oct 04 17:28:58 ubuntu dstat.sh[75385]: 04-10 17:28:58| 31   6  60   1   0|3313M  122M  178M 4212M|5039  2933 |  36k   48k|5.00  4.00 |2745  6682 |1.19 1.53 1.23|4.0   0  32|   0     0 |   0     0 | 16  131    5    6    0
Oct 04 17:28:59 ubuntu dstat.sh[75385]: 04-10 17:28:59| 31   6  61   0   0|3320M  143M  178M 4186M|9021  7034 |   0     0 |   0     0 |3385  6544 |1.09 1.51 1.23|2.0   0 2.0|   0     0 |   0     0 | 16  131    5    7    0
Oct 04 17:29:00 ubuntu dstat.sh[75385]: 04-10 17:29:00| 25   3  70   0   0|3324M  141M  178M 4184M|7247  2874 |   0     0 |   0     0 |2255  4186 |1.09 1.51 1.23|1.0   0   0|   0     0 |   0     0 | 16  131    5    5    0
Oct 04 17:29:01 ubuntu dstat.sh[75385]: 04-10 17:29:01| 27   3  68   0   0|3327M  138M  178M 4183M|4300  2131 |   0     0 |   0     0 |2777  5388 |1.09 1.51 1.23|2.0   0   0|   0     0 |   0     0 | 16  131    5    5    0
Oct 04 17:29:02 ubuntu dstat.sh[75385]: 04-10 17:29:02| 23   8  66   0   0|3331M  135M  178M 4183M|5242  2294 |   0     0 |   0     0 |5923    11k|1.09 1.51 1.23|2.0   0   0|   0     0 |   0     0 | 16  131    5    3    0
Oct 04 17:29:03 ubuntu dstat.sh[75385]: 04-10 17:29:03| 25   5  68   1   0|3337M  124M  178M 4187M|3875  1914 | 184k 4229k|2.00  14.0 |2906  5505 |1.09 1.51 1.23|1.0   0 3.0|   0     0 |   0     0 | 16  131    5    3    0
Oct 04 17:29:04 ubuntu dstat.sh[75385]: 04-10 17:29:04| 28   9  61   0   0|3336M  126M  178M 4187M|  18k   16k|   0     0 |   0     0 |5275    11k|1.09 1.50 1.23|3.0   0   0|   0     0 |   0     0 | 16  131    5    3    0
Oct 04 17:29:05 ubuntu dstat.sh[75385]: 04-10 17:29:05| 28  13  56   0   0|3340M  123M  178M 4186M|3747  2023 |   0     0 |   0     0 |6473    17k|1.09 1.50 1.23|4.0   0   0|   0     0 |   0     0 | 16  131    5    3    0
Oct 04 17:29:06 ubuntu dstat.sh[75385]: 04-10 17:29:06| 31  14  56   0   0|3343M  118M  178M 4186M|3775  2424 |   0     0 |   0     0 |6828    16k|1.09 1.50 1.23|2.0   0 3.0|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:07 ubuntu dstat.sh[75385]: 04-10 17:29:07| 27  16  55   0   0|3350M  123M  178M 4176M|7701  3738 |   0   124k|   0  9.00 |7125    16k|1.09 1.50 1.23|4.0   0   0|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:08 ubuntu dstat.sh[75385]: 04-10 17:29:08| 29  14  56   0   0|3352M  123M  178M 4175M|7722  1987 |   0     0 |   0     0 |6234    16k|1.09 1.50 1.23|1.0   0   0|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:09 ubuntu dstat.sh[75385]: 04-10 17:29:09| 27   9  61   1   0|2961M  531M  177M 4158M|  28k 7822 |  96k   17M|3.00  88.0 |3880  8317 |1.00 1.47 1.22|1.0   0  51|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:10 ubuntu dstat.sh[75385]: 04-10 17:29:10| 20   7  70   2   0|2995M  533M  176M 4123M|  18k 2878 | 940k  192k|11.0  10.0 |1945  2794 |1.00 1.47 1.22|1.0   0  57|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:11 ubuntu dstat.sh[75385]: 04-10 17:29:11| 22   4  72   2   0|3015M  513M  176M 4124M|3649  1408 | 484k   28M|6.00   285 |1661  1658 |1.00 1.47 1.22|1.0   0   0|   0     0 |   0     0 | 16  131    5    1    0
Oct 04 17:29:12 ubuntu dstat.sh[75385]: 04-10 17:29:12| 25   3  71   0   0|2988M  540M  176M 4124M| 105k  102k|  92k    0 |1.00     0 |1585  2281 |1.00 1.47 1.22|2.0   0   0|   0     0 |   0     0 | 16  131    5    4    0
Oct 04 17:29:13 ubuntu dstat.sh[75385]: 04-10 17:29:13| 22   7  71   0   0|2994M  533M  176M 4124M|3098  1512 |   0     0 |   0     0 |1550  2385 |1.00 1.47 1.22|1.0   0  84|   0     0 |   0     0 | 16  131    5    4    0
Oct 04 17:29:14 ubuntu dstat.sh[75385]: 04-10 17:29:14| 24   3  71   0   0|3021M  506M  176M 4124M|  14k 7328 |   0   108k|   0  3.00 |1260  1784 |1.00 1.46 1.22|1.0   0   0|   0     0 |   0     0 | 16  131    5    4    0
Oct 04 17:29:15 ubuntu dstat.sh[75385]: 04-10 17:29:15| 23   5  71   0   0|2973M  555M  176M 4124M| 103k  101k|   0     0 |   0     0 |1699  2640 |1.00 1.46 1.22|1.0   0  45|   0     0 |   0     0 | 16  131    5    6    0
Oct 04 17:29:16 ubuntu dstat.sh[75385]: 04-10 17:29:16| 24   3  72   0   0|2999M  528M  176M 4124M|3928  2532 |   0  2668k|   0  61.0 |1413  1785 |1.00 1.46 1.22|1.0   0 1.0|   0     0 |   0     0 | 16  131    5    6    0
Oct 04 17:29:17 ubuntu dstat.sh[75385]: 04-10 17:29:17| 24   3  72   0   0|3021M  506M  176M 4124M|  68k   64k|   0     0 |   0     0 |1469  2130 |1.00 1.46 1.22|2.0   0   0|   0     0 |   0     0 | 16  134    5    7    0
Oct 04 17:29:18 ubuntu dstat.sh[75385]: 04-10 17:29:18| 26   4  69   1   0|3035M  490M  176M 4126M|  11M   11M|   0   320k|   0  39.0 |3338  6198 |1.00 1.46 1.22|1.0   0   0|   0     0 |   0     0 | 16  135    5    9    0
Oct 04 17:29:19 ubuntu dstat.sh[75385]: 04-10 17:29:19| 26   4  69   0   0|3035M  490M  177M 4126M| 410k  395k|   0   420k|   0  44.0 |3331  5739 |0.92 1.44 1.21|2.0   0   0|   0     0 |   0     0 | 16  135    5    9    0
Oct 04 17:29:20 ubuntu dstat.sh[75385]: 04-10 17:29:20| 27  11  61   0   0|3034M  389M  177M 4227M| 123M  123M|   0   393k|   0  26.0 |2701  4064 |0.92 1.44 1.21|2.0   0   0|   0     0 |   0     0 | 16  134    5    9    0
Oct 04 17:29:21 ubuntu dstat.sh[75385]: 04-10 17:29:21| 20  11  66   3   0|2969M  438M  177M 4242M|  13M   13M| 376k  304k|16.0  25.0 |2637  4204 |0.92 1.44 1.21|1.0   0 116|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:22 ubuntu dstat.sh[75385]: 04-10 17:29:22| 13  17  67   2   0|2970M  436M  177M 4242M|4377  2192 | 460k  264k|27.0  9.00 |2686  4131 |0.92 1.44 1.21|1.0   0 206|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:23 ubuntu dstat.sh[75385]: 04-10 17:29:23| 12  18  67   0   0|2971M  436M  177M 4242M|9284  7524 |  16k  208k|1.00  11.0 |2845  4473 |0.92 1.44 1.21|1.0   0 284|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:24 ubuntu dstat.sh[75385]: 04-10 17:29:24| 14  19  64   1   0|2971M  435M  177M 4243M|  39k   33k|  64k 1384k|2.00  89.0 |3165  5274 |0.93 1.43 1.21|2.0   0 271|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:25 ubuntu dstat.sh[75385]: 04-10 17:29:25| 15  17  67   0   0|2970M  436M  177M 4243M|3313  1660 |   0    24k|   0  6.00 |2926  4811 |0.93 1.43 1.21|1.0   0 238|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:26 ubuntu dstat.sh[75385]: 04-10 17:29:26| 13   6  67  13   0|2973M  432M  177M 4243M|5225  2313 | 412k    0 |87.1     0 |2244  3395 |0.93 1.43 1.21|1.0   0  24|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:27 ubuntu dstat.sh[75385]: 04-10 17:29:27| 23  19  55   1   0|2984M  420M  177M 4244M|  12k   11k| 132k  532k|3.00  39.0 |3799  8012 |0.93 1.43 1.21|3.0   0  71|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:28 ubuntu dstat.sh[75385]: 04-10 17:29:28| 47   9  43   1   0|3045M  359M  177M 4244M|6452  4399 | 240k  128k|8.01  6.01 |1823  2466 |0.93 1.43 1.21|3.0   0  57|   0     0 |   0     0 | 16  132    5   10    0
Oct 04 17:29:29 ubuntu dstat.sh[75385]: 04-10 17:29:29| 46   5  46   1   0|3096M  307M  177M 4245M|8875  6849 | 375k  120k|17.0  13.0 |1816  2578 |1.01 1.44 1.21|2.0   0   0|   0     0 |   0     0 | 16  132    5   10    0
Oct 04 17:29:30 ubuntu dstat.sh[75385]: 04-10 17:29:30| 44  12  44   1   0|3138M  262M  177M 4247M|8708  4613 | 604k  416k|30.0  17.0 |2693    10k|1.01 1.44 1.21|2.0   0  72|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:31 ubuntu dstat.sh[75385]: 04-10 17:29:31| 11  19  68   0   0|3138M  261M  177M 4247M|4832  3755 |  12k  172k|2.00  11.0 |2752  4518 |1.01 1.44 1.21|1.0   0 286|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:32 ubuntu dstat.sh[75385]: 04-10 17:29:32| 16  18  62   0   0|3140M  260M  177M 4248M|2880  2080 |  16k   20k|2.00  5.00 |3403  5988 |1.01 1.44 1.21|1.0   0 209|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:33 ubuntu dstat.sh[75385]: 04-10 17:29:33| 24  15  62   0   0|3138M  261M  177M 4248M|5644  2152 |   0    84k|   0  3.00 |3406  5892 |1.01 1.44 1.21|3.0   0  61|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:34 ubuntu dstat.sh[75385]: 04-10 17:29:34| 43  11  45   0   0|3201M  199M  177M 4248M|  43k 6869 |  12k    0 |2.00     0 |2445  2941 |1.09 1.45 1.22|2.0   0  78|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:35 ubuntu dstat.sh[75385]: 04-10 17:29:35| 44   6  47   2   0|3271M  127M  177M 4249M|  27k   25k| 732k    0 |24.0     0 |1805  2359 |1.09 1.45 1.22|1.0 1.0 1.0|   0     0 |   0     0 | 16  131    5   10    0
Oct 04 17:29:36 ubuntu dstat.sh[75385]: 04-10 17:29:36| 46   7  46   0   0|3240M  173M  177M 4236M|  41k   40k| 915k   78M|44.0   671 |3268  3357 |1.09 1.45 1.22|2.0   0  15|   0     0 |   0     0 | 16  136    5   11    0
Oct 04 17:29:37 ubuntu dstat.sh[75385]: 04-10 17:29:37| 33   4  48  15   0|3277M  133M  177M 4238M|5163  3922 |1617k  184k| 168  12.0 |1735  2155 |1.09 1.45 1.22|4.0 1.0 1.0|   0     0 |   0     0 | 16  136    5   11    0
Oct 04 17:29:38 ubuntu dstat.sh[75385]: 04-10 17:29:38| 30   6  47  17   0|3318M  127M  176M 4205M|  27k   25k|1340k    0 | 104     0 |1589  2148 |1.09 1.45 1.22|3.0   0   0|   0     0 |   0     0 | 16  136    5   11    0
Oct 04 17:29:39 ubuntu dstat.sh[75385]: 04-10 17:29:39| 23   3  57  16   0|3255M  189M  176M 4206M|  20k   17k| 776k  320k|87.0  10.0 |1633  2123 |1.08 1.44 1.22|  0 1.0 6.0|   0     0 |   0     0 | 16  138    5   11    0
Oct 04 17:29:40 ubuntu dstat.sh[75385]: 04-10 17:29:40| 15   4  68  11   0|3249M  190M  176M 4210M|  31k   28k|4145k  432k| 108  61.0 |2452  6558 |1.08 1.44 1.22|4.0   0 6.0|   0     0 |   0     0 | 16  142    5   11    0
Oct 04 17:29:41 ubuntu dstat.sh[75385]: 04-10 17:29:41|  6   2  91   0   0|3249M  190M  176M 4211M|  16k   11k|   0   116k|   0  8.00 |1573  4427 |1.08 1.44 1.22|  0   0   0|   0     0 |   0     0 | 16  142    5   11    0
Oct 04 17:29:42 ubuntu dstat.sh[75385]: 04-10 17:29:42|  2   0  97   0   0|3249M  189M  176M 4211M|5053  2258 |   0   116k|   0  8.00 |1131  1786 |1.08 1.44 1.22|1.0   0   0|   0     0 |   0     0 | 16  142    5   11    0
Oct 04 17:29:43 ubuntu dstat.sh[75385]: 04-10 17:29:43|  2   1  97   0   0|3249M  189M  176M 4211M|  16k 1727 |   0   108k|   0  6.00 |1204  1727 |1.08 1.44 1.22|  0   0 2.0|   0     0 |   0     0 | 16  142    5   11    0
Oct 04 17:29:44 ubuntu dstat.sh[75385]: 04-10 17:29:44| 13   3  83   1   0|3269M  169M  176M 4211M|  35k 7526 |   0   593k|   0  35.1 |1830  2550 |1.08 1.43 1.21|1.0   0  15|   0     0 |   0     0 | 16  142    6   11    0
Oct 04 17:29:45 ubuntu dstat.sh[75385]: 04-10 17:29:45| 24   3  72   0   0|3292M  147M  176M 4211M|2415  1940 |4090B  104k|1.00  9.99 |1275  1895 |1.08 1.43 1.21|2.0   0   0|   0     0 |   0     0 | 16  142    6   11    0
Oct 04 17:29:46 ubuntu dstat.sh[75385]: 04-10 17:29:46| 24   3  72   0   0|3310M  129M  176M 4211M|  38k   36k|   0    36k|   0  3.00 |1498  2102 |1.08 1.43 1.21|2.0   0 1.0|   0     0 |   0     0 | 16  144    6   11    0
Oct 04 17:29:47 ubuntu dstat.sh[75385]: 04-10 17:29:47| 14  13  65   9   0|3262M  175M  176M 4211M|2866  1802 | 388k    0 |75.0     0 |2689  4333 |1.08 1.43 1.21|3.0   0 101|   0     0 |   0     0 | 16  144    6   11    0
Oct 04 17:29:48 ubuntu dstat.sh[75385]: 04-10 17:29:48| 25   3  72   0   0|3301M  137M  176M 4211M|4376  2260 |   0     0 |   0     0 |1244  1836 |1.08 1.43 1.21|1.0   0  55|   0     0 |   0     0 | 16  144    6   11    0
Oct 04 17:29:49 ubuntu dstat.sh[75385]: 04-10 17:29:49| 23   3  71   0   0|3325M  125M  176M 4200M|  54k   53k|   0   124k|   0  3.00 |1600  2439 |1.07 1.43 1.21|1.0   0 1.0|   0     0 |   0     0 | 16  146    6   11    0
Oct 04 17:29:50 ubuntu dstat.sh[75385]: 04-10 17:29:50| 20  12  67   0   0|3271M  179M  176M 4200M|  26k   23k|   0   480k|   0  58.0 |2957  4787 |1.07 1.43 1.21|1.0   0 169|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:51 ubuntu dstat.sh[75385]: 04-10 17:29:51| 25   3  72   0   0|3304M  146M  176M 4200M|4586  3070 |   0   168k|   0  14.0 |1409  1965 |1.07 1.43 1.21|1.0   0 1.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:52 ubuntu dstat.sh[75385]: 04-10 17:29:52| 26   3  71   0   0|3328M  122M  176M 4200M|  54k   53k|   0   116k|   0  8.00 |1523  2238 |1.07 1.43 1.21|1.0   0   0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:53 ubuntu dstat.sh[75385]: 04-10 17:29:53| 14  15  68   0   0|3269M  181M  176M 4200M|  31k 2258 |4096B  552k|1.00  37.0 |3094  4251 |1.07 1.43 1.21|1.0   0 216|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:54 ubuntu dstat.sh[75385]: 04-10 17:29:54| 18  17  64   0   0|3251M  198M  176M 4200M|  42k   29k|   0   276k|   0  26.0 |2797  4775 |1.39 1.49 1.23|1.0   0 154|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:55 ubuntu dstat.sh[75385]: 04-10 17:29:55| 20  10  68   0   0|3268M  181M  176M 4200M|3424  2022 |4094B  304k|1.00  20.0 |1968  3058 |1.39 1.49 1.23|1.0   0 101|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:56 ubuntu dstat.sh[75385]: 04-10 17:29:56| 24   3  72   0   0|3292M  158M  176M 4200M|3710  2641 |   0    72k|   0  4.00 |1361  1894 |1.39 1.49 1.23|2.0   0   0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:57 ubuntu dstat.sh[75385]: 04-10 17:29:57| 26   2  71   0   0|3307M  142M  177M 4200M|  11k   10k|   0   260k|   0  23.0 |1572  2199 |1.39 1.49 1.23|1.0   0   0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:58 ubuntu dstat.sh[75385]: 04-10 17:29:58| 12  17  68   1   0|3247M  202M  177M 4200M|5518  2690 |  40k   56k|3.00  4.00 |2533  4023 |1.39 1.49 1.23|3.0   0 243|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:29:59 ubuntu dstat.sh[75385]: 04-10 17:29:59| 30  15  53   3   0|3256M  192M  177M 4201M|  11k 8068 | 812k    0 |46.0     0 |2625  6480 |1.35 1.48 1.23|1.0   0 163|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:00 ubuntu dstat.sh[75385]: 04-10 17:30:00| 16   7  69   7   0|3253M  195M  177M 4201M|  12k 9848 | 264k  240k|49.0  21.0 |1988  3056 |1.35 1.48 1.23|  0 1.0  90|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:01 ubuntu dstat.sh[75385]: 04-10 17:30:01| 23   2  73   2   0|3270M  177M  177M 4202M|4348  1840 | 520k  256k|62.0  15.0 |1388  1871 |1.35 1.48 1.23|1.0   0   0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:02 ubuntu dstat.sh[75385]: 04-10 17:30:02| 21   2  72   4   0|3274M  173M  177M 4202M|5383  3568 | 232k   92k|16.0  10.0 |1301  1768 |1.35 1.48 1.23|1.0   0   0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:03 ubuntu dstat.sh[75385]: 04-10 17:30:03| 14   2  72  12   0|3287M  160M  177M 4203M|2529  1512 | 848k 4095B|91.0  1.00 |1331  1829 |1.35 1.48 1.23|1.0   0 3.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:04 ubuntu dstat.sh[75385]: 04-10 17:30:04| 21   4  72   3   0|3282M  163M  177M 4203M|5087  3800 | 228k  116k|32.0  3.00 |1448  2029 |1.33 1.47 1.23|1.0   0 3.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:05 ubuntu dstat.sh[75385]: 04-10 17:30:05| 23   2  72   2   0|3293M  153M  177M 4204M|6994  2340 |  60k 1542k|6.99  79.9 |1560  2048 |1.33 1.47 1.23|1.0   0 1.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:06 ubuntu dstat.sh[75385]: 04-10 17:30:06| 14   3  71  13   0|3299M  145M  177M 4204M|5232  2931 | 676k    0 |60.0     0 |2915  5348 |1.33 1.47 1.23|2.0   0 5.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:07 ubuntu dstat.sh[75385]: 04-10 17:30:07| 21   4  66   5   0|3305M  140M  177M 4204M|7292  4594 | 196k 5252k|21.0   382 |6620    14k|1.33 1.47 1.23|1.0   0 8.0|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:08 ubuntu dstat.sh[75385]: 04-10 17:30:08| 28   8  61   4   0|3299M  145M  177M 4205M|  26k 2206 | 256k   80k|19.0  1.00 |2322  3053 |1.33 1.47 1.23|2.0   0  89|   0     0 |   0     0 | 16  148    6   11    0
Oct 04 17:30:09 ubuntu dstat.sh[75385]: 04-10 17:30:09|  8   7  81   2   0|3301M  142M  177M 4205M|  20k 5638 | 208k 4089B|9.98  1.00 |1999  2932 |1.30 1.46 1.23|1.0   0 167|   0     0 |   0     0 | 16  149    6   11    0
Oct 04 17:30:10 ubuntu dstat.sh[75385]: 04-10 17:30:10|  4   1  92   1   0|3302M  142M  177M 4205M|  15k 6855 |  12k  464k|3.00  24.0 |1384  2160 |1.30 1.46 1.23|  0   0   0|   0     0 |   0     0 | 16  150    6   11    0
Oct 04 17:30:11 ubuntu dstat.sh[75385]: 04-10 17:30:11|  3   0  96   0   0|3302M  141M  177M 4205M|  43k 3730 |   0   180k|   0  11.0 |1156  1749 |1.30 1.46 1.23|  0   0   0|   0     0 |   0     0 | 16  150    6   11    0
Oct 04 17:30:12 ubuntu dstat.sh[75385]: 04-10 17:30:12| 14   2  81   0   0|3289M  153M  177M 4206M| 107k 5668 |   0  1924k|   0   183 |1504  1937 |1.30 1.46 1.23|  0   0   0|   0     0 |   0     0 | 16  150    6   11    0
Oct 04 17:30:13 ubuntu dstat.sh[75385]: 04-10 17:30:13| 11   3  86   0   0|3296M  141M  177M 4211M| 859k   20k|   0   908k|   0  4.00 |1722  2195 |1.30 1.46 1.23|1.0   0 3.0|   0     0 |   0     0 | 16  150    6    8    0
Oct 04 17:30:14 ubuntu dstat.sh[75385]: 04-10 17:30:14| 29  11  56   2   0|3321M  127M  177M 4200M|  13k 6979 |  28k  948k|3.00  17.0 |2600  4122 |1.27 1.45 1.23|2.0   0 122|   0     0 |   0     0 | 15  150    6    8    0
Oct 04 17:30:15 ubuntu dstat.sh[75385]: 04-10 17:30:15| 24  13  59   3   0|3333M  122M  177M 4192M|3219  1911 | 168k 7965k|19.0   231 |2768  4208 |1.27 1.45 1.23|1.0   0 197|   0     0 |   0     0 | 15  150    6    6    0
Oct 04 17:30:16 ubuntu dstat.sh[75385]: 04-10 17:30:16| 26   3  70   0   0|3316M  141M  177M 4191M|5771  2714 |   0    36k|   0  9.00 |1697  2271 |1.27 1.45 1.23|3.0   0  36|   0     0 |   0     0 | 15  150    6    6    0
Oct 04 17:30:17 ubuntu dstat.sh[75385]: 04-10 17:30:17| 22   4  70   4   0|3318M  135M  178M 4194M|2589  1532 |  40k   36k|10.0  9.00 |1517  1977 |1.27 1.45 1.23|3.0   0  36|   0     0 |   0     0 | 15  150    6    5    0
Oct 04 17:30:18 ubuntu dstat.sh[75385]: 04-10 17:30:18| 24   7  69   0   0|3338M  126M  178M 4184M|  14k   12k|   0    80k|   0  11.0 |1617  2097 |1.27 1.45 1.23|1.0   0  42|   0     0 |   0     0 | 15  150    6    5    0
Oct 04 17:30:19 ubuntu dstat.sh[75385]: 04-10 17:30:19| 33  13  51   1   0|3341M  121M  178M 4184M|8079  6579 | 104k 1224k|11.0  19.0 |  10k   23k|1.33 1.46 1.23|2.0   0  93|   0     0 |   0     0 | 15  150    6    5    0
Oct 04 17:30:20 ubuntu dstat.sh[75385]: 04-10 17:30:20| 35  19  44   1   0|3275M  195M  178M 4177M|  18k   16k|  12k  704k|3.00  38.0 |6676    18k|1.33 1.46 1.23|5.0   0 163|   0     0 |   0     0 | 16  148    6    3    0
Oct 04 17:30:21 ubuntu dstat.sh[75385]: 04-10 17:30:21| 22  24  52   1   0|3291M  178M  178M 4177M|4651  2141 |   0   541k|   0  39.1 |9696    24k|1.33 1.46 1.23|1.0   0 214|   0     0 |   0     0 | 16  148    6    3    0
Oct 04 17:30:22 ubuntu dstat.sh[75385]: 04-10 17:30:22| 25   5  69   0   0|3313M  157M  178M 4177M|4653  2298 |   0    36k|   0  8.99 |1566  2120 |1.33 1.46 1.23|1.0   0  36|   0     0 |   0     0 | 16  148    6    2    0
Oct 04 17:30:23 ubuntu dstat.sh[75385]: 04-10 17:30:23| 25   4  69   0   0|3337M  132M  178M 4177M|  71k   54k|  72k   36k|2.00  9.00 |1964  2472 |1.33 1.46 1.23|2.0   0  39|   0     0 |   0     0 | 16  154    6    4    0
Oct 04 17:30:24 ubuntu dstat.sh[75385]: 04-10 17:30:24| 21  13  64   0   0|3281M  188M  178M 4177M| 111k   89k|   0   388k|   0  35.0 |3143  4782 |1.31 1.46 1.23|2.0   0 233|   0     0 |   0     0 | 16  150    6    5    0
Oct 04 17:30:25 ubuntu dstat.sh[75385]: 04-10 17:30:25| 25   5  70   0   0|3314M  155M  178M 4177M|3988  2603 |   0    36k|   0  9.00 |1654  2106 |1.31 1.46 1.23|2.0   0  37|   0     0 |   0     0 | 16  150    6    5    0
Oct 04 17:30:26 ubuntu dstat.sh[75385]: 04-10 17:30:26| 25   5  69   0   0|3338M  131M  178M 4177M|  51k   48k|  64k   32k|3.00  8.00 |1725  2429 |1.31 1.46 1.23|2.0   0  36|   0     0 |   0     0 | 16  150    6    5    0
Oct 04 17:30:27 ubuntu dstat.sh[75385]: 04-10 17:30:27| 22  12  66   0   0|3273M  196M  178M 4178M|  12k   11k|   0   564k|   0  47.0 |2286  3483 |1.31 1.46 1.23|1.0   0 162|   0     0 |   0     0 | 16  150    6    5    0
Oct 04 17:30:28 ubuntu dstat.sh[75385]: 04-10 17:30:28| 25   5  69   0   0|3296M  172M  178M 4178M|5584  3857 |   0   204k|   0  20.0 |1630  2239 |1.31 1.46 1.23|1.0   0  36|   0     0 |   0     0 | 16  150    6    5    0
Oct 04 17:30:29 ubuntu dstat.sh[75385]: 04-10 17:30:29| 27   5  67   0   0|3313M  156M  178M 4178M|  83k   77k|  56k   36k|2.00  8.99 |1799  2461 |1.36 1.47 1.24|5.0   0  41|   0     0 |   0     0 | 16  152    6    6    0
Oct 04 17:30:30 ubuntu dstat.sh[75385]: 04-10 17:30:30| 28   8  63   0   0|3281M  187M  178M 4178M|8439  5368 |   0   196k|   0  28.0 |2075  3316 |1.36 1.47 1.24|5.0   0  89|   0     0 |   0     0 | 16  150    6    7    0
Oct 04 17:30:31 ubuntu dstat.sh[75385]: 04-10 17:30:31| 24   6  70   0   0|3304M  164M  178M 4178M|6008  1979 |   0    36k|   0  9.01 |1664  2217 |1.36 1.47 1.24|2.0   0  37|   0     0 |   0     0 | 16  150    6    7    0
Oct 04 17:30:32 ubuntu dstat.sh[75385]: 04-10 17:30:32| 26   4  70   0   0|3314M  154M  178M 4178M|  79k   76k|   0    36k|   0  8.99 |1773  2433 |1.36 1.47 1.24|2.0   0  36|   0     0 |   0     0 | 16  152    6    7    0
Oct 04 17:30:33 ubuntu dstat.sh[75385]: 04-10 17:30:33| 26   5  69   0   0|3283M  186M  178M 4178M|  33k   30k|   0   240k|   0  20.0 |1711  2200 |1.36 1.47 1.24|1.0   0  53|   0     0 |   0     0 | 16  150    6    8    0
Oct 04 17:30:34 ubuntu dstat.sh[75385]: 04-10 17:30:34| 24   5  69   0   0|3304M  164M  178M 4178M|7845  4991 |   0   140k|   0  16.0 |1515  2039 |1.33 1.46 1.23|1.0   0  36|   0     0 |   0     0 | 16  150    6    8    0
